STATE_CODE,CONSTITUENCY,LOK_SABHA_ID
JK,Rajpora,148
JK,Wachi,148
JK,Shopian,148
JK,Noorabad,148
JK,Kulgam,148
JK,Hom Shali Bugh,148
JK,Anantnag,148
JK,Devsar,148
JK,Dooru,148
JK,Kokernag,148
JK,Shangus,148
JK,Bijbehara,148
JK,Pahalgam,148
JK,Nubra,148
JK,Leh,148
JK,Kargil,148
JK,Zanskar,148
JK,Kishtwar,148
JK,Inderwal,148
JK,Doda,148
JK,Bhaderwah,148
JK,Ramban,148
JK,Banihal,148
JK,Gulabgarh,148
JK,Reasi,148
JK,Gool Arnas,148
JK,Udhampur,148
JK,Chenani,148
JK,Chenani,148
JK,Bani,148
JK,Basohli,148
JK,Kathua,148
JK,Billawar,148
JK,Hiranagar,148
JK,Samba,148
JK,Vijaypur,148
JK,Nagrota,148
JK,Gandhinagar,148
JK,Jammu East,148
JK,Jammu West,148
JK,Bishnah,148
JK,RS Pura,148
JK,Suchetgarh,148
JK,Marh,148
JK,Raipur Domana,148
JK,Akhnoor,148
JK,Chhamb,148
JK,Nowshera,148
JK,Darhal,148
JK,Rajouri,148
JK,Kalakote,148
JK,Kalakote,148
JK,Mendhar,148
JK,Poonch Haveli,148
JH,Rajmahal,134
JH,Borio,134
JH,Barhait,134
JH,Litipara,134
JH,Pakur,134
JH,Maheshpur,134
JH,Sikaripara,134
JH,Nala,134
JH,Jamtara,134
JH,Dumka,134
JH,Jama,134
JH,Jarmundi,134
JH,Madhupur,134
JH,Sarath,134
JH,Devghar,134
JH,Poreyahat,134
JH,Godda,134
JH,Mahagama,134
JH,Kodarma,134
JH,Barkatha,134
JH,Barhi,134
JH,Barkagaon,134
JH,Ramgarh,134
JH,Mandu,134
JH,Hazaribagh,134
JH,Simaria,134
JH,Chatra,134
JH,Dhanwar,134
JH,Bagodar,134
JH,Jamua,134
JH,Gandey,134
JH,Giridih,134
JH,Dumri,134
JH,Gomia,134
JH,Bermo,134
JH,Bokaro,134
JH,Chandan kiyari,134
JH,Sindri,134
JH,Nirsa,134
JH,Dhanbad,134
JH,Jharia,134
JH,Tundi,134
JH,Baghmara,134
JH,Baharagora,134
JH,Ghatsila,134
JH,Potka,134
JH,Jugsalai,134
JH,Jamshedpur East,134
JH,Jamshedpur West,134
JH,Ichagarh,134
JH,Seraikella,134
JH,Chaibasa,134
JH,Majhgaon,134
JH,Jaganathpur,134
JH,Manoharpur,134
JH,Chakradharpur,134
JH,Kharsawan,134
JH,Tamar,134
JH,Torpa,134
JH,Khunti,134
JH,Silli,134
JH,Khijri,134
JH,Ranchi,134
JH,Hatia,134
JH,Kanke,134
JH,Mandar,134
JH,Sisai,134
JH,Gumla,134
JH,Bishunpur,134
JH,Simdega,134
JH,Kolebira,134
JH,Lohardaga,134
JH,Manika,134
JH,Latehar,134
JH,Panki,134
JH,Daltonganj,134
JH,Bishrampur,134
JH,Chhatarpur,134
JH,Hussainabad,134
JH,Garhwa,134
JH,Bhawanathpur,134
KA,Nippani,149
KA,Chikkodi-Sadalga,149
KA,Athani,149
KA,Kagwad,149
KA,Kudachi,149
KA,Raybag,149
KA,Hukkeri,149
KA,Arabhavi,148
KA,Gokak,148
KA,Yemkanmardi,149
KA,Belagavi Uttar,148
KA,Belagavi Dakshin,148
KA,Belagavi Rural,148
KA,Khanapur,148
KA,Kittur,148
KA,Bailhongal,148
KA,Saundatti Yellamma,148
KA,Ramdurg,148
KA,Mudhol,148
KA,Terdal,148
KA,Jamkhandi,148
KA,Bilgi,148
KA,Badami,148
KA,Bagalkot,148
KA,Hungund,148
KA,Muddebihal,148
KA,Devar Hippargi,148
KA,Basavana Bagevadi,148
KA,Babaleshwar,148
KA,Bijapur City,148
KA,Nagathan,148
KA,Indi,148
KA,Sindgi,148
KA,Afzalpur,151
KA,Jevargi,151
KA,Shorapur,151
KA,Shahapur,151
KA,Yadgir,151
KA,Gurmitkal,151
KA,Chittapur,151
KA,Sedam,151
KA,Chincholi,148
KA,Gulbarga Rural,151
KA,Gulbarga Dakshin,151
KA,Gulbarga Uttar,151
KA,Aland,148
KA,Basavakalyan,148
KA,Homnabad,148
KA,Bidar South,148
KA,Bidar,148
KA,Bhalki,148
KA,Aurad,148
KA,Raichur Rural,151
KA,Raichur,151
KA,Manvi,151
KA,Devadurga,151
KA,Lingsugur,151
KA,Sindhanur,151
KA,Maski,151
KA,Kushtagi,151
KA,Kanakagiri,151
KA,Gangawati,151
KA,Yelburga,151
KA,Koppal,151
KA,Shirahatti,151
KA,Gadag,151
KA,Ron,151
KA,Nargund,148
KA,Navalgund,151
KA,Kundgol,151
KA,Dharwad,151
KA,Hubli-Dharwad-East,151
KA,Hubli-Dharwad-Central,151
KA,Hubli-Dharwad-West,151
KA,Kalghatgi,151
KA,Haliyal,151
KA,Karwar,151
KA,Kumta,151
KA,Bhatkal,151
KA,Sirsi,151
KA,Yellapur,151
KA,Hangal,151
KA,Shiggaon,151
KA,Haveri,151
KA,Byadgi,151
KA,Hirekerur,151
KA,Ranibennur,151
KA,Hadagalli,148
KA,Hagaribommanahalli,148
KA,Vijayanagara,148
KA,Kampli,148
KA,Siruguppa,148
KA,Bellary,148
KA,Bellary City,148
KA,Sandur,148
KA,Kudligi,148
KA,Molakalmuru,151
KA,Challakere,151
KA,Chitradurga,151
KA,Hiriyur,151
KA,Hosadurga,151
KA,Holalkere,151
KA,Jagalur,151
KA,Harapanahalli,151
KA,Harihar,151
KA,Davanagere North,151
KA,Davanagere South,151
KA,Mayakonda,151
KA,Channagiri,151
KA,Honnali,151
KA,Shimoga Rural,151
KA,Bhadravati,151
KA,Shimoga,151
KA,Tirthahalli,151
KA,Shikaripura,151
KA,Sorab,151
KA,Sagar,151
KA,Baindur,151
KA,Kundapura,151
KA,Udupi,151
KA,Kaup,151
KA,Karkal,151
KA,Sringeri,151
KA,Mudigere,151
KA,Chikmagalur,151
KA,Tarikere,151
KA,Kadur,151
KA,Chiknayakanhalli,151
KA,Tiptur,151
KA,Turuvekere,151
KA,Kunigal,148
KA,Tumkur City,151
KA,Tumkur Rural,151
KA,Koratagere,151
KA,Gubbi,151
KA,Sira,151
KA,Pavagada,151
KA,Madhugiri,151
KA,Gauribidanur,148
KA,Bagepalli,148
KA,Chikkaballapur,148
KA,Sidlaghatta,151
KA,Chintamani,151
KA,Srinivaspur,151
KA,Mulbagal,151
KA,Kolar Gold Field,151
KA,Bangarapet,151
KA,Kolar,151
KA,Malur,151
KA,Yelahanka,148
KA,Krishnarajapuram,148
KA,Byatarayanapura,148
KA,Yeshwantpur,148
KA,Rajarajeshwarinagar,148
KA,Dasarahalli,148
KA,Mahalakshmi Layout,148
KA,Malleshwaram,148
KA,Hebbal,148
KA,Pulakeshinagar,148
KA,Sarvagnanagar,148
KA,C. V. Raman Nagar,148
KA,Shivajinagar,148
KA,Shanti Nagar,148
KA,Gandhi Nagar,148
KA,Rajaji Nagar,148
KA,Govindraj Nagar,148
KA,Vijay Nagar,148
KA,Chamrajpet,148
KA,Chickpet,148
KA,Basavanagudi,148
KA,Padmanabhanagar,148
KA,B.T.M. Layout,148
KA,Jayanagar,148
KA,Mahadevapura,148
KA,Bommanahalli,148
KA,Bangalore South,148
KA,Anekal,148
KA,Hoskote,148
KA,Devanahalli,148
KA,Doddaballapur,148
KA,Nelamangala,148
KA,Magadi,148
KA,Ramanagaram,148
KA,Kanakapura,148
KA,Channapatna,148
KA,Malavalli,151
KA,Maddur,151
KA,Melukote,151
KA,Mandya,151
KA,Shrirangapattana,151
KA,Nagamangala,151
KA,Krishnarajapet,151
KA,Shravanabelagola,151
KA,Arsikere,151
KA,Belur,151
KA,Hassan,151
KA,Holenarasipur,151
KA,Arkalgud,151
KA,Sakleshpur,151
KA,Belthangady,151
KA,Moodabidri,151
KA,Mangalore City North,151
KA,Mangalore City South,151
KA,Mangalore,151
KA,Bantval,151
KA,Puttur,151
KA,Sullia,151
KA,Madikeri,169
KA,Virajpet,169
KA,Periyapatna,169
KA,Krishnarajanagara,151
KA,Hunsur,169
KA,Heggadadevankote,148
KA,Nanjangud,148
KA,Chamundeshwari,169
KA,Krishnaraja,169
KA,Chamaraja,169
KA,Narasimharaja,169
KA,Varuna,148
KA,T. Narasipur,148
KA,Hanur,148
KA,Kollegal,148
KA,Chamarajanagar,148
KA,Gundlupet,148
KL,Manjeshwaram,176
KL,Kasaragod,176
KL,Udma,176
KL,Kanhangad,176
KL,Thrikaripur,176
KL,Payyanur,176
KL,Kalliasseri,176
KL,Taliparamba,176
KL,Irikkur,176
KL,Azhikode,176
KL,Kannur,176
KL,Dharmadom,176
KL,Thalassery,176
KL,Kuthuparamba,176
KL,Mattanur,176
KL,Peravoor,176
KL,Mananthavady,176
KL,Sulthan Bathery,176
KL,Kalpetta,176
KL,Vatakara,176
KL,Kuttiady,176
KL,Nadapuram,176
KL,Koyilandy,176
KL,Perambra,176
KL,Balussery,176
KL,Elathur,176
KL,Kozhikode North,176
KL,Kozhikode South,176
KL,Beypore,176
KL,Kunnamangalam,176
KL,Koduvally,176
KL,Thiruvambady,176
KL,Kondotty,176
KL,Eranad,176
KL,Nilambur,176
KL,Wandoor,176
KL,Manjeri,176
KL,Perinthalmanna,176
KL,Mankada,176
KL,Malappuram,176
KL,Vengara,176
KL,Vallikkunnu,176
KL,Tirurangadi,176
KL,Tanur,176
KL,Tirur,176
KL,Kottakkal,176
KL,Thavanur,176
KL,Ponnani,176
KL,Thrithala,176
KL,Pattambi,176
KL,Shornur,176
KL,Ottapalam,176
KL,Kongad,176
KL,Mannarkkad,176
KL,Malampuzha,176
KL,Palakkad,176
KL,Tarur,176
KL,Chittur,176
KL,Nenmara,176
KL,Alathur,176
KL,Chelakkara,176
KL,Kunnamkulam,176
KL,Guruvayur,176
KL,Manalur,176
KL,Wadakkanchery,176
KL,Ollur,176
KL,Thrissur,176
KL,Nattika,176
KL,Kaipamangalam,176
KL,Irinjalakuda,176
KL,Puthukkad,176
KL,Chalakudy,176
KL,Kodungallur,176
KL,Perumbavoor,176
KL,Angamaly,176
KL,Aluva,176
KL,Kalamassery,176
KL,Paravur,176
KL,Vypin,176
KL,Kochi,176
KL,Thrippunithura,176
KL,Ernakulam,176
KL,Thrikkakara,176
KL,Kunnathunad ,176
KL,Piravom,176
KL,Muvattupuzha,176
KL,Kothamangalam,176
KL,Devikulam,176
KL,Udumbanchola,176
KL,Thodupuzha,176
KL,Idukki,176
KL,Peerumade,176
KL,Pala,176
KL,Kaduthuruthy,176
KL,Vaikom,176
KL,Ettumanoor,176
KL,Kottayam,176
KL,Puthuppally,176
